,severity_class
11578,modere
2809,leger
16011,leger
7639,leger
18826,modere
15775,modere
4568,leger
16395,leger
12748,modere
993,leger
12792,leger
17125,modere
17348,leger
6084,modere
11524,leger
4800,leger
17428,modere
2551,modere
3473,leger
14226,leger
17178,leger
8022,leger
8736,leger
17419,modere
11230,modere
539,modere
2435,modere
209,modere
9394,leger
7324,modere
4698,leger
10731,modere
3277,severe
14152,leger
3324,modere
14788,leger
10732,modere
12508,modere
4218,modere
9755,leger
10827,leger
14500,modere
14581,modere
3295,modere
9344,leger
17063,modere
2928,modere
4044,leger
15147,leger
967,leger
7859,modere
8947,leger
11355,modere
18982,leger
8511,leger
7978,modere
5746,leger
9056,leger
18682,modere
4435,leger
11598,leger
12399,leger
13384,modere
4954,leger
10693,leger
9137,leger
16484,modere
7333,modere
10173,leger
11480,leger
2418,leger
19136,leger
10098,modere
9723,leger
12040,modere
16439,modere
12265,leger
13585,severe
6888,modere
18870,modere
3204,leger
3282,severe
1217,modere
11481,leger
6875,modere
4143,modere
15312,leger
9572,modere
18947,severe
10236,modere
14849,modere
4434,leger
12885,leger
3501,leger
10231,modere
13096,leger
17965,modere
2324,modere
9698,modere
5511,leger
14658,leger
19353,leger
3571,modere
14237,modere
1809,leger
12979,leger
3104,modere
5810,modere
4593,modere
17109,leger
4173,severe
14536,leger
7919,modere
11259,modere
14331,leger
5228,leger
10129,leger
12700,modere
6601,modere
13482,leger
5476,leger
19063,leger
17898,modere
13062,severe
6277,leger
13732,modere
12344,leger
12210,modere
13495,leger
8114,leger
15143,leger
11265,leger
3486,leger
4889,leger
17294,modere
17729,leger
4323,modere
6328,modere
17323,modere
12958,leger
16519,leger
10918,leger
16409,modere
14613,leger
845,leger
12090,modere
2570,modere
2626,modere
17902,leger
19287,modere
13579,leger
15372,modere
8908,leger
4778,leger
9298,severe
18390,severe
5005,leger
13236,leger
12376,leger
1381,leger
19229,modere
1374,modere
4279,modere
14033,modere
10297,leger
11593,leger
11789,leger
3675,leger
15244,leger
8052,severe
2952,leger
4827,modere
6532,modere
7825,modere
17030,severe
17236,leger
18609,leger
18105,leger
1445,leger
3327,leger
5759,modere
2560,severe
1129,leger
15661,modere
2868,modere
13095,modere
3123,leger
2732,leger
7428,leger
7922,modere
12400,modere
11897,modere
12031,leger
14329,leger
18072,modere
8113,modere
4629,modere
19049,modere
6986,leger
4403,leger
19391,modere
6039,modere
17127,severe
432,leger
2632,severe
18547,modere
4831,leger
14495,modere
7531,modere
19110,modere
19040,severe
7070,modere
13693,leger
17103,severe
14816,modere
3616,leger
93,leger
1378,severe
9079,modere
15406,leger
8151,modere
6686,leger
1448,modere
16332,modere
13016,leger
18952,modere
168,leger
15896,leger
6409,modere
8537,modere
8216,modere
315,modere
6289,leger
8953,leger
10188,leger
4118,leger
6257,leger
18674,leger
5906,modere
14461,leger
160,leger
2546,leger
18721,modere
7497,modere
1072,leger
6407,leger
12415,modere
7498,modere
19133,modere
12901,modere
17568,leger
9044,modere
7093,leger
8275,modere
3718,leger
10453,leger
4185,modere
7993,leger
18697,leger
4804,modere
15306,modere
4343,modere
4375,leger
14261,leger
10689,leger
12749,leger
19168,modere
2800,modere
1927,leger
2121,modere
3820,modere
7789,modere
17278,severe
1627,severe
12212,leger
17101,leger
16577,leger
2517,leger
3260,leger
9742,modere
12487,leger
5336,leger
11279,leger
12694,modere
8599,leger
1679,leger
6132,modere
2441,modere
4607,leger
509,modere
4623,leger
772,modere
2426,leger
15450,modere
6427,leger
12867,leger
6635,modere
16274,leger
1311,leger
4068,leger
17705,modere
13445,leger
14076,modere
13889,leger
938,leger
5217,leger
75,modere
6928,modere
4730,leger
6580,leger
12047,leger
1530,modere
208,modere
4099,leger
1019,modere
2681,modere
8992,modere
9019,severe
1044,modere
10977,severe
19329,leger
10617,modere
14067,modere
8508,modere
7492,modere
6068,leger
7355,leger
6500,modere
7286,leger
18241,modere
306,leger
9491,leger
1778,leger
15968,modere
10328,modere
16422,modere
5412,modere
6043,leger
8164,modere
4640,modere
4316,modere
16555,modere
7072,modere
11628,leger
9498,modere
11072,leger
19107,leger
18941,leger
16000,severe
16061,leger
6679,modere
14447,leger
9196,leger
4229,modere
11581,modere
18282,modere
4231,modere
10897,leger
15705,severe
15687,leger
12369,leger
5922,leger
6025,leger
15327,modere
16751,severe
2676,modere
9343,modere
17785,modere
3883,modere
15983,modere
8325,modere
3239,modere
2102,leger
2269,leger
12064,leger
18015,leger
15777,leger
5785,leger
5438,modere
15472,modere
6266,leger
1887,leger
1515,severe
3711,modere
11571,modere
13554,leger
1384,leger
3537,modere
6838,modere
19214,modere
9708,leger
231,leger
14449,severe
10128,leger
8353,severe
14183,leger
8913,leger
15598,leger
7798,modere
5359,modere
4441,leger
12191,modere
13721,leger
4594,leger
10951,modere
9378,leger
9066,leger
3177,leger
19154,modere
12580,modere
7380,leger
17432,modere
7284,leger
17175,modere
5857,modere
5386,leger
15290,leger
7090,leger
11802,modere
10191,modere
5475,leger
3350,modere
2705,modere
222,leger
877,modere
7650,modere
14842,modere
15191,modere
9236,leger
15884,leger
18358,leger
17537,leger
5265,severe
1935,modere
14374,leger
12724,leger
17631,leger
67,leger
17888,modere
3319,modere
10644,leger
12956,modere
479,modere
7620,leger
10734,leger
6967,leger
17674,leger
12186,leger
13751,modere
14927,leger
12737,modere
18661,severe
16883,leger
8127,leger
14309,modere
2733,leger
17485,leger
16275,severe
7343,leger
14513,leger
13659,modere
9715,leger
6418,leger
13810,leger
10971,modere
15960,leger
13054,severe
13399,leger
16836,leger
3649,modere
11071,leger
5530,leger
10233,leger
10127,modere
7128,modere
12993,modere
10110,modere
16663,modere
8190,modere
3750,severe
3288,modere
12441,leger
13505,leger
18211,modere
1147,modere
15956,modere
1731,modere
4069,modere
8103,severe
18158,leger
3529,modere
18611,leger
9630,leger
1179,leger
10738,modere
7663,modere
2290,modere
15504,modere
7570,leger
3268,leger
9829,modere
5177,leger
6520,leger
8706,leger
18765,leger
11039,severe
8401,leger
8300,leger
10606,leger
17768,leger
1197,leger
11782,leger
1417,leger
14954,severe
3902,leger
7985,leger
18591,severe
18090,leger
8094,modere
5891,leger
12687,modere
16650,leger
11629,leger
5525,leger
11389,modere
16975,leger
478,leger
19041,leger
17953,leger
17600,severe
19048,leger
10281,modere
16474,modere
7194,leger
9649,modere
13604,leger
2576,modere
853,leger
18124,modere
1163,severe
8726,leger
14029,modere
9469,leger
19174,modere
15414,leger
5615,modere
9404,leger
11783,modere
873,leger
5608,leger
2104,leger
9853,leger
2798,leger
5909,leger
4346,modere
3452,leger
15457,modere
3075,modere
990,modere
4767,leger
11641,leger
10298,leger
10877,leger
11777,leger
4150,modere
8064,modere
5879,leger
17679,modere
10661,modere
19129,severe
16065,leger
9776,modere
12430,leger
16989,leger
12707,modere
15289,leger
2442,modere
5054,severe
7427,leger
162,severe
4539,leger
1966,leger
12288,modere
16271,modere
2737,leger
786,leger
8835,severe
5139,leger
11973,leger
16495,severe
19160,leger
13210,modere
4741,modere
13124,modere
8265,leger
8578,leger
6839,modere
13576,leger
16210,modere
12258,modere
9625,modere
9733,modere
3404,leger
4207,severe
4009,modere
11924,modere
8877,modere
13040,modere
19288,modere
2838,leger
13903,leger
13316,severe
775,modere
9219,leger
11138,modere
6977,leger
16534,leger
9433,leger
11994,modere
4621,modere
14814,leger
2135,severe
6450,leger
16550,modere
1227,modere
4821,leger
14314,modere
10354,leger
15033,leger
6802,modere
13930,leger
9515,leger
6100,leger
10599,leger
15608,modere
4955,modere
9559,modere
14886,modere
1028,leger
12832,leger
1722,modere
18719,leger
4989,modere
8483,modere
633,modere
9021,leger
2288,leger
10107,modere
5402,leger
4868,severe
11710,leger
18692,leger
10784,leger
12926,leger
5756,leger
9565,modere
4922,leger
903,leger
3314,modere
4725,leger
15736,leger
9554,leger
10198,leger
5221,leger
2844,modere
16249,modere
2385,modere
961,leger
12999,modere
17700,leger
17344,modere
7964,modere
11979,modere
14140,leger
13259,leger
18498,leger
13444,modere
486,leger
14457,leger
4320,modere
16773,leger
476,leger
8890,modere
5885,modere
7704,modere
15854,leger
11454,leger
8574,modere
453,leger
3198,leger
19394,leger
11351,modere
919,leger
16214,leger
8784,leger
313,modere
5069,leger
13184,modere
12716,modere
11898,leger
8342,modere
12861,leger
1770,leger
17996,modere
18737,leger
18533,leger
636,modere
12566,modere
13334,modere
12750,modere
19318,leger
3577,modere
7667,modere
18220,modere
6293,leger
8881,leger
11907,severe
7269,modere
10168,severe
13108,severe
7000,leger
7674,severe
18631,modere
9325,modere
12663,modere
14726,modere
203,modere
11380,modere
17484,modere
7748,leger
3736,modere
9475,modere
13726,modere
10353,modere
10791,leger
152,leger
3074,modere
13968,modere
14354,modere
8848,modere
16425,modere
1763,leger
1057,leger
14728,modere
17818,modere
2986,leger
2470,leger
11196,modere
3216,modere
4703,leger
8356,leger
11684,modere
11849,modere
9413,leger
9476,modere
10630,leger
6192,leger
13558,modere
9129,leger
11738,leger
11805,leger
11807,modere
19237,modere
6595,leger
15743,leger
17758,leger
3176,modere
1278,modere
7820,leger
10683,leger
19095,leger
801,leger
4996,leger
4688,modere
279,modere
12118,leger
674,leger
8459,leger
3278,modere
6234,leger
554,leger
14776,leger
8853,modere
4421,leger
4584,leger
12811,leger
4060,modere
510,leger
8144,leger
11817,severe
2433,modere
6592,leger
7267,modere
2701,modere
4711,leger
17206,leger
4423,leger
14218,leger
8247,leger
17368,leger
18780,modere
16089,leger
2031,leger
15126,leger
4304,modere
12434,leger
10412,leger
11322,severe
14988,leger
18789,modere
6187,leger
19042,leger
17804,leger
1189,modere
12725,modere
13453,leger
4617,leger
1536,modere
16778,modere
14077,severe
6539,leger
4007,leger
17330,leger
16960,modere
14624,leger
2948,modere
17139,leger
547,modere
18684,leger
17614,leger
15871,modere
18570,modere
13298,leger
13322,leger
11342,leger
16180,modere
7754,modere
13343,leger
2340,leger
3990,modere
12718,modere
18501,modere
8475,modere
15272,leger
19401,modere
13904,modere
6775,severe
6998,leger
14643,modere
761,modere
8491,leger
1485,modere
12516,leger
19185,leger
132,modere
16307,modere
5971,modere
8984,modere
17761,modere
2724,leger
14682,modere
13199,severe
885,leger
9809,leger
8070,modere
644,leger
16007,modere
2904,leger
9473,leger
2415,modere
3677,modere
17987,modere
2349,modere
9368,leger
8123,leger
16437,leger
11657,modere
14246,leger
17050,modere
18685,severe
5695,leger
7147,leger
14691,severe
6273,modere
7358,modere
7299,leger
2063,modere
11900,leger
16592,modere
8202,modere
18877,modere
8572,modere
8253,modere
17832,modere
16949,modere
17401,leger
10435,leger
9254,modere
16195,modere
2207,modere
17547,modere
10223,modere
12826,leger
8427,leger
14541,leger
9302,leger
4431,leger
1711,leger
13403,leger
13346,modere
6420,modere
17861,leger
7182,leger
6366,modere
8946,modere
90,modere
5860,leger
3413,leger
6454,leger
708,severe
15506,modere
9359,modere
11748,modere
10821,severe
4472,severe
8162,leger
1205,leger
9283,modere
16518,leger
15059,leger
2851,leger
3691,leger
10397,modere
10402,modere
2637,modere
2092,leger
11335,leger
16772,modere
5835,modere
815,modere
19247,severe
8466,modere
7301,modere
16563,leger
12502,leger
797,leger
3079,leger
15466,modere
11323,modere
13078,leger
7419,severe
11191,modere
5767,leger
6718,modere
7879,severe
3230,modere
7050,modere
1720,modere
12102,leger
7557,modere
14597,severe
14162,leger
15963,modere
4651,modere
6088,modere
6552,severe
18462,leger
589,modere
193,leger
16239,modere
2875,modere
994,leger
5094,leger
3996,severe
16602,modere
2790,leger
16816,modere
9862,severe
4425,leger
10019,leger
4215,modere
16685,leger
14953,leger
7234,modere
12418,severe
3485,modere
18275,severe
2535,leger
10291,severe
2101,modere
5161,modere
3070,leger
8359,leger
19397,leger
3418,modere
17455,leger
18104,leger
5162,modere
17057,leger
13512,severe
15499,modere
3619,leger
5345,severe
19143,leger
1225,leger
8963,modere
5515,modere
4700,modere
18094,severe
6394,modere
15027,leger
12536,severe
7514,leger
1795,leger
6131,modere
4813,leger
14317,leger
5430,leger
17915,leger
2445,leger
1235,leger
2308,modere
8673,leger
6528,leger
18730,leger
12747,modere
12044,severe
12820,leger
12468,leger
14881,leger
1339,modere
13020,modere
16776,severe
15087,modere
16480,modere
5944,modere
3450,modere
13434,modere
2262,modere
3741,leger
145,severe
18139,leger
6183,modere
7929,modere
9935,leger
3793,leger
9472,severe
16687,severe
5152,modere
11144,severe
2459,leger
1280,modere
10844,modere
5544,modere
7357,severe
5856,leger
10513,leger
7453,modere
9290,modere
14732,leger
10108,leger
2922,leger
1030,modere
3167,leger
18253,leger
1049,modere
16403,modere
8316,leger
9796,leger
14074,modere
5143,leger
13193,leger
2251,modere
16208,modere
18416,leger
5026,leger
9991,leger
13739,leger
800,leger
17623,modere
8024,leger
16293,modere
742,modere
1991,modere
11964,modere
2293,leger
4347,modere
11352,leger
12868,leger
16346,leger
2216,leger
12073,modere
4457,severe
17442,leger
1315,modere
7253,leger
12062,modere
3141,modere
9640,modere
17157,leger
7429,modere
5377,leger
8943,severe
17436,severe
11717,modere
5931,leger
12573,modere
4339,leger
9676,modere
18858,modere
17469,modere
1178,modere
4209,leger
6463,modere
11063,modere
5524,modere
7327,leger
16233,modere
16611,modere
13045,modere
6077,modere
2663,modere
12303,leger
14341,leger
448,modere
7392,leger
13909,leger
7132,modere
8245,leger
13828,leger
17117,leger
3132,leger
13098,leger
8338,leger
4687,modere
6816,modere
7138,modere
3891,leger
4971,severe
16568,modere
3611,modere
13327,severe
19428,modere
8806,modere
16055,leger
1213,leger
11839,modere
12119,leger
6883,severe
5970,leger
4395,modere
12840,modere
6604,leger
12613,leger
6864,modere
18286,leger
16127,leger
6721,modere
6317,modere
6857,modere
16345,leger
17228,leger
6699,modere
14163,modere
297,modere
19290,leger
5977,modere
13657,leger
16903,leger
150,modere
141,modere
4565,modere
1672,modere
11888,modere
641,modere
7920,leger
10955,modere
2498,modere
10680,leger
9995,leger
11966,leger
19044,severe
18004,modere
4728,modere
3973,modere
17876,leger
17029,modere
4633,leger
2965,severe
13435,modere
9304,leger
2848,leger
1367,leger
8013,modere
18143,modere
4289,leger
16783,modere
17391,modere
5916,leger
10094,modere
12485,modere
1304,modere
2947,leger
7011,modere
10028,leger
5396,leger
12275,modere
17437,modere
14896,modere
12313,modere
11103,leger
1563,leger
6036,leger
506,modere
17043,modere
15094,leger
14595,leger
12393,leger
4805,modere
13537,leger
14190,leger
12086,leger
6191,leger
6821,leger
5588,modere
8864,leger
1061,modere
661,severe
18178,severe
11273,modere
443,modere
18788,leger
197,modere
13019,modere
603,severe
4312,leger
11554,leger
1138,modere
11699,leger
13057,leger
5652,modere
3290,modere
18003,modere
18654,modere
9877,modere
8951,leger
1505,modere
1475,leger
10362,leger
17158,modere
12197,leger
9558,leger
5805,severe
12684,leger
8376,leger
13749,severe
3732,severe
18910,leger
10935,leger
9589,modere
1961,modere
18542,leger
7611,leger
18541,leger
10819,leger
14566,leger
4909,modere
4867,leger
8762,modere
17219,modere
17104,leger
18847,leger
9634,modere
12759,leger
15846,severe
8090,leger
17525,leger
13422,severe
9320,leger
713,modere
4599,modere
2613,modere
1387,leger
18603,leger
17420,leger
11953,modere
1651,modere
4994,leger
14450,leger
5641,modere
3304,leger
6505,leger
11826,modere
18806,modere
10459,leger
972,leger
7646,modere
14136,leger
11410,modere
5123,leger
1622,modere
16940,modere
15199,leger
6157,leger
10950,leger
10939,modere
9520,modere
7800,modere
935,severe
422,leger
7530,modere
4809,modere
6291,modere
15708,severe
14517,modere
12608,modere
11274,leger
13394,modere
1934,modere
11381,leger
8647,modere
4865,leger
12241,leger
15363,leger
13497,severe
940,leger
14138,leger
18300,modere
11612,severe
15660,severe
5027,modere
9518,leger
13409,leger
5071,leger
13809,severe
777,modere
1580,leger
7039,severe
17564,modere
15359,modere
13053,modere
10547,modere
15373,modere
12637,leger
16508,leger
16387,modere
5941,leger
3171,modere
9822,leger
17878,modere
40,modere
19138,modere
16964,leger
6722,leger
10627,leger
7080,leger
1824,leger
13120,modere
7844,modere
2522,leger
12936,leger
13874,modere
6453,modere
14975,leger
8168,severe
12889,modere
17776,modere
18418,modere
4606,modere
17724,modere
19216,leger
16388,modere
12779,leger
5821,modere
17767,modere
4190,leger
15259,leger
4438,leger
2233,leger
9435,leger
12405,leger
19349,leger
4240,severe
8650,modere
12770,leger
16377,leger
10424,leger
365,leger
5018,modere
6181,leger
17971,modere
8418,modere
7680,leger
8081,leger
19,modere
11206,modere
15729,leger
5548,modere
3407,modere
303,modere
18392,leger
9725,modere
14494,leger
17598,leger
8234,leger
8153,leger
16885,modere
9759,modere
8557,leger
14666,leger
730,leger
12290,leger
10350,modere
1873,severe
8020,leger
8259,modere
16886,leger
19416,modere
